01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;10.392114;1;10.946904;1;10.997211;3;2.487425833336558
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;10.392114;1;10.946904;1;10.99696;3;2.4874887362329723
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.019239;3;2.4819240701954417
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.02182;3;2.4812797831295788
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.018209;3;2.4821812304948088
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.0181265;3;2.482201946598228
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.030966;3;2.478996960802103
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.03154;3;2.4788536878056724
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.051232;3;2.473941592600068
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.0494585;3;2.4743838669791565
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015866;_hypernym;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.068149;3;2.4697259695034672
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015244;_hyponym;01015866;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.068292;3;2.4696903379797708
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015866;_hypernym;01015244;10.392114;1;10.946904;1;11.081685;3;2.466355695191376
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;10703905;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.052706;3;2.473574250582594
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_hyponym;01015866;10.392114;1;10.946904;1;11.0826435;3;2.466117177127818
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015866;_hypernym;01015244;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.110413;3;2.4592137241607497
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015244;_hyponym;01015866;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.110426;3;2.45921040851284
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015866;_hypernym;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.099709;3;2.461873063521405
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_hyponym;01015866;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.100092;3;2.46177777794774
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;06648207;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.05877;3;2.472062628622083
01015244;_derivationally_related_form;05823932;01015866;_hypernym;01015244;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.106592;3;2.460162620347066
01015244;_derivationally_related_form;05823932;01015244;_hyponym;01015866;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.106803;3;2.460110264763743
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;10703905;_derivationally_related_form;01015244;10.392114;1;10.946904;1;11.060771;3;2.471564016105217
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;10703905;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.097473;3;2.4624287142600108
01015244;_derivationally_related_form;05823932;06733939;_derivationally_related_form;01015244;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.118575;3;2.457187363886482
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;10703905;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.119578;3;2.456938397162876
10466198;_derivationally_related_form;00901103;00901103;_derivationally_related_form;10466198;10466198;_derivationally_related_form;02219940;02219940;_derivationally_related_form;10466198;10.532625;1;11.612356;1;4.2399592;42;41.999372034361556
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;9.799332;3;2.896095818881705
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_hypernym;01706129;11.123821;1;11.95391;1;10.501088;2;1.810432321389356
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;11.123821;1;11.95391;1;10.506388;2;1.809616799576932
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;11.123821;1;11.95391;1;9.954152;1;0.8807716426916222
01745536;_derivationally_related_form;00652659;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;01745536;_hypernym;01706129;11.123821;1;11.95391;1;12.399839;2;1.390328992117995
01745536;_derivationally_related_form;00652659;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;12.405622;2;1.3889538819718399
01745536;_derivationally_related_form;00652659;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;12.176536;1;0.444572304636459
01745536;_derivationally_related_form;00652659;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;01745536;_hypernym;01706129;11.123821;1;11.95391;1;12.293909;2;1.4158096716580761
01745536;_derivationally_related_form;00652659;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_hypernym;01706129;11.123821;1;11.95391;1;12.435837;1;0.38179721495340097
01745536;_derivationally_related_form;00652659;08266235;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;11.123821;1;11.95391;1;12.442645;1;0.3801915676860658
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01745536;_derivationally_related_form;07002992;01745536;_hypernym;01706129;11.123821;1;11.95391;1;9.74572;2;1.9009825652974988
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;9.754334;2;1.9002113773535676
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;9.803961;2;1.8956640179234752
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;10.457861;1;12.352529;1;9.508058;2;1.9450321758988398
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06757057;_hypernym;06756831;10.457861;1;12.352529;1;10.500079;2;1.8644144361970665
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756407;_hyponym;06756831;10.457861;1;12.352529;1;10.4438;2;1.870876245244669
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756831;_hyponym;06757057;10.457861;1;12.352529;1;10.500709;2;1.8643406493256118
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;10.457861;1;12.352529;1;10.449115;2;1.8702774096626376
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06757057;_hypernym;06756831;10.457861;1;12.352529;1;12.795021;1;0.3911472204818476
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756407;_hyponym;06756831;10.457861;1;12.352529;1;12.915685;1;0.36281750758369485
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;12.794782;1;0.3912042287258535
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756831;_hypernym;06756407;10.457861;1;12.352529;1;12.915299;1;0.3629065827150225
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756407;_hyponym;06756831;06757057;_hypernym;06756831;10.457861;1;12.352529;1;12.949736;1;0.3549829319124969
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06757057;_hypernym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;12.794318;1;0.3913146196619179
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756407;_hyponym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;12.949876;1;0.35495083322530074
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06757057;_hypernym;06756831;10.457861;1;12.352529;1;12.950386;1;0.35483402249516816
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06756407;_hyponym;06756831;10.457861;1;12.352529;1;12.803283;2;1.3891814713792736
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06756831;_hyponym;06757057;10.457861;1;12.352529;1;12.951802;1;0.3545098815425556
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;14545045;_part_of;14399116;11.203501;1;12.578445;1;7.290442;2;1.9949735563030662
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;14545045;_hypernym;14544672;11.203501;1;12.578445;1;9.895729;1;0.9359990401222082
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;14544672;_hyponym;14545045;11.203501;1;12.578445;1;9.900034;1;0.9357406720974693
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14545045;_part_of;14399116;14545045;_hypernym;14544672;11.203501;1;12.578445;1;9.912764;1;0.9349709787484388
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14545045;_part_of;14399116;14544672;_hyponym;14545045;11.203501;1;12.578445;1;9.917335;1;0.9346925100112026
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14544672;_hyponym;14545045;14545045;_hypernym;14544672;11.203501;1;12.578445;1;8.915016;1;0.9749967728913523
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14545045;_part_of;14399116;14545045;_hypernym;14544672;11.203501;1;12.578445;1;13.167566;1;0.3568365941412394
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14545045;_part_of;14399116;14544672;_hyponym;14545045;11.203501;1;12.578445;1;13.169761;1;0.3563331273528709
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14544672;_hyponym;14545045;14545045;_hypernym;14544672;11.203501;1;12.578445;1;13.336931;1;0.31897510694666487
14545045;_derivationally_related_form;03054551;14545045;_part_of;14399116;14544672;_hyponym;14545045;14545045;_hypernym;14544672;11.203501;1;12.578445;1;13.339941;1;0.3183216454969263
07367548;_derivationally_related_form;00334186;00334186;_derivationally_related_form;07367548;07367708;_hypernym;07367548;07367548;_hyponym;07367708;10.465568;1;12.413213;1;4.8831773;23;22.999463568707885
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.714006;3;2.667929931843777
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.513554;3;2.474843779836078
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.573772;3;2.4598544221084726
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;11.574456;3;2.4596845826893023
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;01955984;_hyponym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.61209;3;2.450352536550575
01939174;_derivationally_related_form;00447073;01939174;_hypernym;01955984;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.614163;3;2.449839377951235
01939174;_derivationally_related_form;00447073;01939811;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.635219;3;2.4446342390181073
01939174;_derivationally_related_form;00447073;01939174;_hyponym;01939811;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.637122;3;2.4441642402406343
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;10610333;_derivationally_related_form;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.596433;2;1.4542312351275033
01939174;_derivationally_related_form;00447073;01940034;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.650503;3;2.4408632217777475
01939174;_derivationally_related_form;00447073;01939174;_hyponym;01940034;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.6517725;3;2.4405503492616774
01939174;_derivationally_related_form;00447073;04235291;_derivationally_related_form;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.737702;3;2.4194921123584856
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.371537;2;1.73910201662708
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.541118;2;1.7051047232335133
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;10.540802;2;1.7051703561042015
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;10.479172;1;11.412844;1;10.532751;2;1.7068414140415207
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hypernym;13518963;13460568;_hypernym;13478525;10.27309;1;12.125761;1;7.6772428;2;1.9884393280728516
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13518963;_hyponym;13478525;13460568;_hypernym;13478525;10.27309;1;12.125761;1;7.6795673;2;1.9884127348486929
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hypernym;13518963;13518963;_hyponym;13478525;10.27309;1;12.125761;1;6.5851245;2;1.9960913095673098
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13460568;_hypernym;13478525;13516312;_hypernym;13478525;10.27309;1;12.125761;1;7.9421706;2;1.984985202629468
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hyponym;13516312;13460568;_hypernym;13478525;10.27309;1;12.125761;1;7.9403744;2;1.9850117448103404
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hypernym;13518963;13516312;_hypernym;13478525;10.27309;1;12.125761;1;8.146736;2;1.981639542751637
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hypernym;13518963;13478525;_hyponym;13516312;10.27309;1;12.125761;1;8.146252;2;1.9816482724251583
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13518963;_hyponym;13478525;13516312;_hypernym;13478525;10.27309;1;12.125761;1;8.154144;2;1.9815055457116677
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13518963;_hyponym;13478525;13478525;_hyponym;13516312;10.27309;1;12.125761;1;8.154285;2;1.9815029834375082
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hyponym;13516312;13516312;_hypernym;13478525;10.27309;1;12.125761;1;7.8614254;2;1.9861337700720796
13478525;_derivationally_related_form;00229280;13478525;_hypernym;13518963;13518963;_hyponym;13478525;13460568;_hypernym;13478525;10.27309;1;12.125761;1;12.6146145;1;0.3801637016253466
