00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;00464962;_derivationally_related_form;06608977;06608977;_derivationally_related_form;00464962;10.202566;1;11.4099;1;11.955169;1;0.36696272919916184
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;14418103;00464962;_derivationally_related_form;06608977;06608977;_derivationally_related_form;00464962;10.202566;1;11.4099;1;12.164775;2;1.3197599520532743
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;00464962;_derivationally_related_form;14418103;06608977;_derivationally_related_form;00464962;10.202566;1;11.4099;1;12.108081;1;0.3322156130593188
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;06608977;06608977;_derivationally_related_form;00464962;14418103;_derivationally_related_form;00464962;10.202566;1;11.4099;1;12.1644125;2;1.319838783285237
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;06608977;_derivationally_related_form;00464962;14418103;_derivationally_related_form;00464962;10.202566;1;11.4099;1;12.110253;1;0.33173382984890604
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;00464962;_derivationally_related_form;14418103;00464962;_derivationally_related_form;06608977;10.202566;1;11.4099;1;12.11187;1;0.3313755760352518
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;00464962;_derivationally_related_form;06608977;14418103;_derivationally_related_form;00464962;10.202566;1;11.4099;1;12.113964;1;0.33091172166312505
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hypernym;01641914;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;9.890325;1;12.179141;1;9.363166;2;1.9435330130841033
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;01642437;_hyponym;01645421;9.890325;1;12.179141;1;10.057847;2;1.892955682555069
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;01645421;_hypernym;01642437;9.890325;1;12.179141;1;10.058404;2;1.892902434775407
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;01642437;_hyponym;01645421;9.890325;1;12.179141;1;10.064851;2;1.8922843752079055
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;01645421;_hypernym;01642437;9.890325;1;12.179141;1;10.062876;2;1.892474057016952
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_derivationally_related_form;10434725;01642437;_hyponym;01645421;01645421;_hypernym;01642437;9.890325;1;12.179141;1;9.742278;2;1.9195954401739141
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;9.890325;1;12.179141;1;8.944441;2;1.962119427379408
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;9.890325;1;12.179141;1;8.955007;2;1.9617324658358228
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;01642437;_hyponym;01645421;9.890325;1;12.179141;1;8.988257;2;1.96048976737175
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;01645421;_hypernym;01642437;9.890325;1;12.179141;1;8.985087;2;1.9606098913107999
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;01642437;_hyponym;01645421;9.890325;1;12.179141;1;12.913726;2;1.3241894302391537
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;01645421;_hypernym;01642437;9.890325;1;12.179141;1;12.914268;2;1.3240707629872426
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;01642437;_hyponym;01645421;01645421;_hypernym;01642437;9.890325;1;12.179141;1;12.952259;1;0.31580500239975956
01642437;_derivationally_related_form;00240184;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;01642437;_hyponym;01645421;01645421;_hypernym;01642437;9.890325;1;12.179141;1;12.956273;1;0.3149383272436102
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;9.890325;1;12.179141;1;12.802069;1;0.3491158927492654
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;01642437;_hyponym;01645421;9.890325;1;12.179141;1;13.052679;1;0.294518647871856
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;01645421;_hypernym;01642437;9.890325;1;12.179141;1;13.052548;1;0.2945457954223405
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.224387;5;4.431070963178027
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;9.518524;4;3.8066487774520406
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;9.5390625;4;3.80342529709143
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;9.557765;4;3.8004547818495404
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;9.603828;4;3.7929952927481234
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.065237;4;3.470451256342367
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.065316;4;3.4704315367588734
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.084295;4;3.46570615554611
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.084152;4;3.465741750269691
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.102386;4;3.4612075452892626
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.102453;4;3.46119095649157
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.130184;4;3.4543078365628044
01015244;_derivationally_related_form;05823932;00831651;_hyponym;01015244;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.12792;4;3.454869173331499
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015866;_hypernym;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.152361;4;3.4488157411912033
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_hyponym;01015866;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.156103;4;3.447890169022371
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015866;_hypernym;01015244;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.169975;4;3.44446233414276
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015244;_hyponym;01015866;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.1691265;4;3.4446719185710535
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;10703905;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.125999;4;3.4553454774251326
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015866;_hypernym;01015244;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.192894;4;3.438810790984459
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;10703905;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946904;1;11.16552;4;3.4455627533314526
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;01015244;_hyponym;01015866;01015244;_derivationally_related_form;06643408;10.392114;1;10.946904;1;11.1921015;4;3.439005959050581
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;01745536;_hypernym;01706129;11.123821;1;11.95391;1;9.823829;2;1.8937927144614435
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;9.8315735;2;1.8930552771752787
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;8.195023;1;0.9772213009710867
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;01745536;_hypernym;01706129;11.123821;1;11.95391;1;9.567208;2;1.9158075954362412
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_hypernym;01706129;11.123821;1;11.95391;1;10.025533;1;0.8730696862704075
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;08266235;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;11.123821;1;11.95391;1;10.029764;1;0.8726000201211772
01745536;_derivationally_related_form;00652659;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;01745536;_hypernym;01706129;11.123821;1;11.95391;1;12.433323;2;1.3823907386271237
01745536;_derivationally_related_form;00652659;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;01745536;_hypernym;01706129;11.123821;1;11.95391;1;12.613724;1;0.3407814218573206
01745536;_derivationally_related_form;00652659;08266235;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;01745536;_derivationally_related_form;07002992;11.123821;1;11.95391;1;12.612161;1;0.34113265249890495
01745536;_derivationally_related_form;00652659;08266235;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;08266235;01745536;_hypernym;01706129;11.123821;1;11.95391;1;12.524397;1;0.3611244545703338
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;01706129;_hyponym;01745536;01745536;_derivationally_related_form;07002992;01745536;_hypernym;01706129;11.123821;1;11.95391;1;7.832002;2;1.984045130988937
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;08266235;_derivationally_related_form;01745536;01745536;_derivationally_related_form;07002992;01745536;_hypernym;01706129;11.123821;1;11.95391;1;9.828854;1;0.8933147685941311
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06757057;_hypernym;06756831;10.457861;1;12.352529;1;9.276547;2;1.9558910461092662
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756407;_hyponym;06756831;10.457861;1;12.352529;1;9.585481;2;1.9408689603529978
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;9.281091;2;1.9556990878917269
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756831;_hypernym;06756407;10.457861;1;12.352529;1;9.591083;2;1.940556531273985
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756407;_hyponym;06756831;06757057;_hypernym;06756831;10.457861;1;12.352529;1;10.603643;2;1.8518121322170296
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06757057;_hypernym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;10.456282;2;1.8694661599398041
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756407;_hyponym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;10.604621;2;1.8516886996478963
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06757057;_hypernym;06756831;10.457861;1;12.352529;1;10.609337;2;1.8510920194914262
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06756407;_hyponym;06756831;10.457861;1;12.352529;1;9.693004;2;1.9345956323806972
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06756831;_hyponym;06757057;10.457861;1;12.352529;1;10.609398;2;1.8510842840721355
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756407;_hyponym;06756831;06757057;_hypernym;06756831;10.457861;1;12.352529;1;13.224113;1;0.2949246259358637
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06757057;_hypernym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;12.659342;1;0.423892780796208
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756407;_hyponym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;13.224475;1;0.2948494716615386
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756831;_hypernym;06756407;06757057;_hypernym;06756831;10.457861;1;12.352529;1;13.224828;1;0.29477611280408417
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756831;_hypernym;06756407;06756407;_hyponym;06756831;10.457861;1;12.352529;1;13.161248;1;0.30816340080578
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;00834259;_derivationally_related_form;06756831;06756831;_hypernym;06756407;06756831;_hyponym;06757057;10.457861;1;12.352529;1;13.223557;1;0.29504025439419024
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756407;_hyponym;06756831;06757057;_hypernym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;13.164778;1;0.30741141550264045
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06756407;_hyponym;06756831;06757057;_hypernym;06756831;10.457861;1;12.352529;1;13.13907;2;1.312911869113498
06756831;_derivationally_related_form;00835506;06756831;_derivationally_related_form;00834259;06756831;_hypernym;06756407;06757057;_hypernym;06756831;06756831;_hyponym;06757057;10.457861;1;12.352529;1;13.16581;1;0.30719176291137834
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;14545045;_part_of;14399116;14545045;_hypernym;14544672;11.203501;1;12.578445;1;7.28682;2;1.994991638409389
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;14545045;_part_of;14399116;14544672;_hyponym;14545045;11.203501;1;12.578445;1;7.2935114;2;1.9949581823364841
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14399116;_has_part;14545045;14544672;_hyponym;14545045;14545045;_hypernym;14544672;11.203501;1;12.578445;1;8.900314;1;0.975352683541436
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;14545045;_part_of;14399116;14544672;_hyponym;14545045;14545045;_hypernym;14544672;11.203501;1;12.578445;1;8.929952;1;0.9746300798314379
14545045;_derivationally_related_form;03054551;14399116;_has_part;14545045;14545045;_part_of;14399116;14544672;_hyponym;14545045;14545045;_hypernym;14544672;11.203501;1;12.578445;1;13.617096;1;0.26141046231750814
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.46881;3;2.719913709878914
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_derivationally_related_form;04235291;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.637045;3;2.684773953090016
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;10.637704;3;2.684631687348643
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_derivationally_related_form;04235291;01955984;_hyponym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.659107;3;2.679992317277513
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_hypernym;01955984;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.663125;3;2.6791173948320326
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939811;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.729102;3;2.664573264691813
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_hyponym;01939811;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.732898;3;2.663726632946745
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_derivationally_related_form;04235291;10610333;_derivationally_related_form;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.544723;3;2.704354597466686
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01940034;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.743877;3;2.6612716563591188
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;01939174;_hyponym;01940034;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.74523;3;2.660968684408271
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;04235291;_derivationally_related_form;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;10.852359;3;2.6365647261600724
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.516525;3;2.474102804045691
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;11.517028;3;2.47397749615506
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;01955984;_hyponym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.554695;3;2.464596489084143
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_hypernym;01955984;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.556783;3;2.4640772459864344
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939811;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.569336;3;2.460956589681741
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_hyponym;01939811;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.572006;3;2.460293157776811
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;11.473828;3;2.484758570558447
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_derivationally_related_form;04235291;10610333;_derivationally_related_form;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.515567;2;1.4743417778372243
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01940034;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.582417;3;2.457708085720059
01939174;_derivationally_related_form;00447073;01939174;_synset_domain_topic_of;00523513;01939174;_hyponym;01940034;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.584509;3;2.457188783910242
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;01955984;_hyponym;01939174;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.615383;3;2.449537528091147
01939174;_derivationally_related_form;00447073;01939174;_derivationally_related_form;04235291;01955984;_hyponym;01939174;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;11.6159725;3;2.4493916905604673
01939174;_derivationally_related_form;00447073;01939174;_hypernym;01955984;01939174;_derivationally_related_form;04235291;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.617443;3;2.4490278426702234
01939174;_derivationally_related_form;00447073;01939174;_hypernym;01955984;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;11.617517;3;2.449009439359182
01939174;_derivationally_related_form;00447073;01939174;_hypernym;01955984;01939174;_derivationally_related_form;04235291;01955984;_hyponym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.516972;3;2.473991524769546
01939174;_derivationally_related_form;00447073;01939811;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.633845;3;2.444973377862928
01939174;_derivationally_related_form;00447073;01939811;_hypernym;01939174;01939174;_derivationally_related_form;04235291;01939174;_derivationally_related_form;10610333;01939174;_hyponym;01939406;10.479172;1;11.412844;1;11.634655;3;2.4447734210308063
01939174;_derivationally_related_form;00447073;01939174;_hyponym;01939811;01939174;_derivationally_related_form;04235291;01939406;_hypernym;01939174;01939174;_derivationally_related_form;10610333;10.479172;1;11.412844;1;11.636343;3;2.4443566074698753
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hypernym;13518963;13518963;_hyponym;13478525;13460568;_hypernym;13478525;10.27309;1;12.125761;1;5.5485644;2;1.9986101888104555
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hypernym;13518963;13460568;_hypernym;13478525;13516312;_hypernym;13478525;10.27309;1;12.125761;1;7.91209;2;1.9854236487001287
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13478525;_hypernym;13518963;13478525;_hyponym;13516312;13460568;_hypernym;13478525;10.27309;1;12.125761;1;7.906276;2;1.9855069193116668
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;13518963;_hyponym;13478525;13460568;_hypernym;13478525;13516312;_hypernym;13478525;10.27309;1;12.125761;1;7.9228244;2;1.9852686526153416
