/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/01vtj38;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/0d_84;10.791397;1;[12.280476];[12.137658];[0.1428175]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0gx_p;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/0d_84;10.791397;1;[13.147821];[13.113657];[0.03416443]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/people/person/place_of_birth;/m/030qb3t;10.791397;1;[13.670071];[13.659714];[0.0103569]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/spouse;/m/0d_84;10.791397;1;[6.3812065];[6.3736057];[0.00760078]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/0gx_p;10.791397;1;[12.438051];[12.388594];[0.04945755]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/people/person/profession;/m/02hrh1q;10.791397;1;[9.778498];[9.763432];[0.01506615]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/people/person/nationality;/m/09c7w0;10.791397;1;[12.248211];[12.229744];[0.01846695]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/common/topic/webpage./common/webpage/category;/m/08mbj32;10.791397;1;[10.967869];[10.953377];[0.01449203]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/030qb3t;/location/location/people_born_here;/m/0d_84;10.791397;1;[12.823542];[12.815748];[0.00779343]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/08mbj32;/common/annotation_category/annotations./common/webpage/topic;/m/0d_84;10.791397;1;[4.2932816];[4.2847404];[0.00854111]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/01hr1;10.791397;1;[11.935358];[11.929718];[0.00564003]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/film/actor/film./film/performance/film;/m/04ghz4m;10.791397;1;[13.101004];[13.098286];[0.00271797]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/film/actor/film./film/performance/film;/m/049mql;10.791397;1;[13.076393];[13.068509];[0.00788403]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/film/actor/film./film/performance/film;/m/0jzw;10.791397;1;[12.812038];[12.805014];[0.00702477]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/033tf_;/people/ethnicity/people;/m/0d_84;10.791397;1;[11.360155];[11.348121];[0.01203442]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/02grdc;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0d_84;10.791397;1;[10.486383];[10.483416];[0.00296783]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/063_j5;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/0d_84;10.791397;1;[11.967802];[11.963234];[0.0045681]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0d_84;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/02kfzz;10.791397;1;[12.444562];[12.447959];[-0.00339699]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/0dp7wt;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0d_84;10.791397;1;[12.508913];[12.506125];[0.00278759]
/m/0d_84;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/01vtj38;/m/04ynx7;/film/film/starring./film/performance/actor;/m/0d_84;10.791397;1;[13.040844];[13.03949];[0.00135422]
/m/0kvf3b;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gqwc;/m/0gqwc;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0kvf3b;9.073121;1;[8.685854];[8.582834];[0.10301971]
/m/0kvf3b;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gqwc;/m/0kvf3b;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0dqcm;9.073121;1;[13.212164];[13.184864];[0.02729988]
/m/0kvf3b;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gqwc;/m/0kvf3b;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/0dqcm;9.073121;1;[14.162571];[14.134223];[0.02834797]
