billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;crime_school;11.186905;1;15.006283;1;13.38464;3;2.83502160411447;3.1273272037506104
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;crime_school;11.186905;1;15.006283;1;14.02621;3;2.7271226959677293;3.1290645599365234
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;on_dress_parade;billy_halop;actedin;crime_school;11.186905;1;15.006283;1;13.713095;4;3.7846863185004853;3.129162549972534
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;crime_school;billy_halop;actedin;junior_g-men_(serial);11.186905;1;15.006283;1;14.080146;3;2.716290903778169;3.1311516761779785
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;the_angels_wash_their_faces;11.186905;1;15.006283;1;14.290142;3;2.671756617837091;3.1311514377593994
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;on_dress_parade;11.186905;1;15.006283;1;14.110037;3;2.710177435011578;3.129578113555908
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;junior_g-men_(serial);11.186905;1;15.006283;1;14.247619;3;2.681063631968101;3.129899024963379
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;junior_g-men_of_the_air;billy_halop;actedin;crime_school;11.186905;1;15.006283;1;14.351642;3;2.6580555720840353;3.1307268142700195
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;junior_g-men_of_the_air;billy_halop;actedin;the_angels_wash_their_faces;11.186905;1;15.006283;1;14.530621;3;2.6167230520570897;3.1300978660583496
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;crime_school;billy_halop;actedin;sky_raiders;11.186905;1;15.006283;1;14.545409;3;2.6132213987761235;3.130265235900879
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;sky_raiders;11.186905;1;15.006283;1;14.67989;3;2.580881511259963;3.129798650741577
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;on_dress_parade;11.186905;1;15.006283;1;14.773887;3;2.557838951818041;3.1306514739990234
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;junior_g-men_(serial);11.186905;1;15.006283;1;14.725519;3;2.569733427099944;3.1307480335235596
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;on_dress_parade;billy_halop;actedin;junior_g-men_(serial);11.186905;1;15.006283;1;14.884135;3;2.5304989789917105;3.130814790725708
billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;junior_g-men_of_the_air;11.186905;1;15.006283;1;15.072981;3;2.4833316602340503;3.1294069290161133
laotian_civil_war;happenedin;north_vietnam;laotian_civil_war;happenedin;south_vietnam;laotian_civil_war;happenedin;laos;9.956257;1;13.460333;1;12.584114;3;2.706038050362283;3.1311280727386475
laotian_civil_war;happenedin;north_vietnam;laotian_civil_war;happenedin;kingdom_of_laos;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.376602;3;2.747199333774864;3.129462957382202
laotian_civil_war;happenedin;north_vietnam;laotian_civil_war;happenedin;kingdom_of_laos;laotian_civil_war;happenedin;laos;9.956257;1;13.460333;1;13.372501;1;0.5219437692451209;3.131150960922241
laotian_civil_war;happenedin;north_vietnam;pathet_lao;participatedin;laotian_civil_war;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.165117;2;1.7850286763587722;3.1311967372894287
laotian_civil_war;happenedin;north_vietnam;north_vietnam;participatedin;laotian_civil_war;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.102565;2;1.7953967093230139;3.131113290786743
laotian_civil_war;happenedin;north_vietnam;kingdom_of_laos;participatedin;laotian_civil_war;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.731074;2;1.6746425426106404;3.131319284439087
laotian_civil_war;happenedin;north_vietnam;china;participatedin;laotian_civil_war;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.651827;2;1.691791053167897;3.13081431388855
laotian_civil_war;happenedin;north_vietnam;laotian_civil_war;happenedin;south_vietnam;soviet_union;participatedin;laotian_civil_war;9.956257;1;13.460333;1;12.706438;2;1.6800267649758973;3.1310417652130127
laotian_civil_war;happenedin;north_vietnam;laotian_civil_war;happenedin;thailand;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.651165;2;1.6919321523834685;3.1323328018188477
laotian_civil_war;happenedin;north_vietnam;thailand;participatedin;laotian_civil_war;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.803302;2;1.658593142091378;3.131803512573242
laotian_civil_war;happenedin;north_vietnam;south_vietnam;participatedin;laotian_civil_war;laotian_civil_war;happenedin;south_vietnam;9.956257;1;13.460333;1;12.720096;2;1.6770477310464371;3.131540298461914
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;haswonprize;nobel_prize_in_physiology_or_medicine;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;9.098929;1;15.59139;1;11.446821;2;1.984397036490965;3.126121997833252
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;haswonprize;dickson_prize;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;9.098929;1;15.59139;1;13.822859;3;2.8542748722203557;3.1266226768493652
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;iscitizenof;united_states;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;9.098929;1;15.59139;1;14.608181;1;0.7277444197332588;3.1269869804382324
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;graduatedfrom;university_of_illinois_at_urbana–champaign;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;9.098929;1;15.59139;1;14.743872;1;0.7000462204008808;3.129098892211914
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;diedin;new_york_city;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;9.098929;1;15.59139;1;14.808981;2;1.6861990146874883;3.126995801925659
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;wasbornin;new_york_city;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;9.098929;1;15.59139;1;14.783733;2;1.6916098487718056;3.1284594535827637
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;rosalyn_sussman_yalow;graduatedfrom;hunter_college;9.098929;1;15.59139;1;14.88292;2;1.6700628629750571;3.127572536468506
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;hasgender;female;rosalyn_sussman_yalow;haswonprize;national_medal_of_science;9.098929;1;15.59139;1;15.361909;2;1.5571197384134425;3.127211332321167
rosalyn_sussman_yalow;haswonprize;albert_lasker_award_for_basic_medical_research;rosalyn_sussman_yalow;haswonprize;dickson_prize;rosalyn_sussman_yalow;haswonprize;nobel_prize_in_physiology_or_medicine;9.098929;1;15.59139;1;10.340352;13;12.994785259657162;3.12748122215271
rekha;haswonprize;filmfare_awards;rekha;hasgender;female;rekha;wasbornin;chennai;9.7157755;1;13.706149;1;12.078209;1;0.8358872683757389;3.3377323150634766
rekha;haswonprize;filmfare_awards;rekha;hasgender;female;rekha;actedin;umrao_jaan;9.7157755;1;13.706149;1;12.586269;1;0.7539664055438275;3.3380372524261475
rekha;haswonprize;filmfare_awards;rekha;actedin;vijeta;rekha;hasgender;female;9.7157755;1;13.706149;1;12.716309;1;0.7290564184446755;3.3344006538391113
rekha;haswonprize;filmfare_awards;rekha;actedin;umrao_jaan;rekha;wasbornin;chennai;9.7157755;1;13.706149;1;12.734654;1;0.7254173178926049;3.3350398540496826
rekha;haswonprize;filmfare_awards;rekha;hasgender;female;rekha;actedin;dharmatma;9.7157755;1;13.706149;1;12.719764;1;0.7283733694728347;3.335132598876953
rekha;haswonprize;filmfare_awards;rekha;hasgender;female;rekha;actedin;khoon_pasina;9.7157755;1;13.706149;1;12.726212;1;0.7270958253961446;3.3345048427581787
rekha;haswonprize;filmfare_awards;rekha;hasgender;female;rekha;actedin;dil_hai_tumhaara;9.7157755;1;13.706149;1;12.752644;1;0.721819618869146;3.3345425128936768
rekha;haswonprize;filmfare_awards;rekha;actedin;nagin_(1976_film);rekha;hasgender;female;9.7157755;1;13.706149;1;12.7785635;1;0.7165851998238045;3.334791660308838
rekha;haswonprize;filmfare_awards;rekha;actedin;lajja_(film);rekha;hasgender;female;9.7157755;1;13.706149;1;12.776422;1;0.7170200089024844;3.3347060680389404
rekha;haswonprize;filmfare_awards;rekha;actedin;vijeta;rekha;wasbornin;chennai;9.7157755;1;13.706149;1;12.854884;1;0.7008324280218459;3.3344004154205322
rekha;haswonprize;filmfare_awards;rekha;wasbornin;chennai;rekha;actedin;dharmatma;9.7157755;1;13.706149;1;12.869948;1;0.6976644396390619;3.334420919418335
rekha;haswonprize;filmfare_awards;rekha;actedin;khoon_pasina;rekha;wasbornin;chennai;9.7157755;1;13.706149;1;12.857175;1;0.7003519191072288;3.3354651927948
rekha;haswonprize;filmfare_awards;rekha;actedin;immaan_dharam;rekha;hasgender;female;9.7157755;1;13.706149;1;12.867726;1;0.6981329302998764;3.3344368934631348
rekha;haswonprize;filmfare_awards;rekha;actedin;silsila_(film);rekha;hasgender;female;9.7157755;1;13.706149;1;12.88804;1;0.6938348947557956;3.3341917991638184
anthony_charles;isaffiliatedto;barnet_f.c.;anthony_charles;playsfor;barnet_f.c.;anthony_charles;isaffiliatedto;plymouth_argyle_f.c.;9.982346;1;17.058647;1;13.07182;6;5.981779633968456;3.330660104751587
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;st._louis_blues;doug_gilmour;isaffiliatedto;cornwall_royals;7.346619;1;14.928596;1;14.020823;4;3.7125442372504436;3.126955032348633
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;st._louis_blues;doug_gilmour;haswonprize;frank_j._selke_trophy;7.346619;1;14.928596;1;14.221759;3;2.669701809853861;3.126363515853882
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;st._louis_blues;doug_gilmour;isaffiliatedto;new_jersey_devils;7.346619;1;14.928596;1;14.327723;2;1.6458560079674207;3.1265013217926025
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;haswonprize;frank_j._selke_trophy;doug_gilmour;isaffiliatedto;cornwall_royals;7.346619;1;14.928596;1;14.166498;5;4.681808919760657;3.1264426708221436
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;new_jersey_devils;doug_gilmour;isaffiliatedto;cornwall_royals;7.346619;1;14.928596;1;14.421093;2;1.6242208330204408;3.127178907394409
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;new_jersey_devils;doug_gilmour;haswonprize;frank_j._selke_trophy;7.346619;1;14.928596;1;14.532227;4;3.59781495687453;3.1260178089141846
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;st._louis_blues;doug_gilmour;isaffiliatedto;buffalo_sabres;7.346619;1;14.928596;1;14.002488;4;3.7162848958151065;3.126535415649414
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;st._louis_blues;doug_gilmour;isaffiliatedto;chicago_blackhawks;7.346619;1;14.928596;1;13.990215;2;1.7187723576424765;3.124793529510498
doug_gilmour;isaffiliatedto;toronto_maple_leafs;doug_gilmour;isaffiliatedto;calgary_flames;doug_gilmour;isaffiliatedto;st._louis_blues;7.346619;1;14.928596;1;14.122591;3;2.6912574397498457;3.1273767948150635
