/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/0mbql;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0mbql;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0mbql;6.8649545;-0.41341344;1041;10.639543;-0.49350297;4720;8.984678;2.2177923;234;7.433772087097168;0.9506223919200681;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/0hfjk;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0hfjk;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0hfjk;14.755335;-0.23929575;4996;11.903484;-0.05681149;14326;11.427856;3.1656396;98;11.215158700942993;0.9932264184328733;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06g77c;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/06g77c;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06g77c;7.745786;-0.99071455;2232;10.287532;-1.0628574;3636;8.658224;1.8929598;167;7.068655967712402;0.9543318310526915;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/0fvxg;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0fvxg;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0fvxg;3.4656096;-1.2847553;3959;8.448065;-0.056360483;5067;8.199612;5.5012684;2;3.399876356124878;0.9998018861085866;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/09qc1;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/09qc1;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/09qc1;9.235739;-0.62919253;3164;9.174749;0.2129566;1604;8.188303;4.5430055;5;3.4641287326812744;0.9974981323020334;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/01_5bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01_5bb;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/01_5bb;2.786066;-1.6144137;3573;8.977118;0.26318264;4034;9.586499;9.586499;1;3.2918319702148438;0.9999999778608789;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/01z77k;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01z77k;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/01z77k;8.792556;-0.4489704;6279;7.473858;-0.03938362;14562;7.430979;4.0765195;3;7.431232452392578;0.999861554084539;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/015ppk;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/015ppk;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/015ppk;9.831506;2.1111467;125;9.221993;2.5773196;294;9.023483;4.881491;29;7.608711004257202;0.9044531358407549;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/0ndh6;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0ndh6;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0ndh6;5.9352326;-1.1740274;3085;10.512672;-0.12726298;5943;9.123206;5.339731;7;3.395681142807007;0.9989897011370356;0.9798784939166651
/m/0kryqm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/04cwcdb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/04cwcdb;/m/06lgq8;/award/award_winner/awards_won./award/award_honor/award_winner;/m/04cwcdb;3.3863997;-1.2489496;3781;8.31089;0.75887895;1452;9.706265;9.706265;1;3.2928285598754883;0.9999999104271885;0.9798784939166651
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0ny75;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0ny75;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0ny75;4.6856637;-0.8048166;1972;9.895312;-0.2464296;2673;8.79577;4.062014;14;3.458794593811035;0.9951315840423046;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/05wp1p;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/05wp1p;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/05wp1p;7.137605;-1.9378031;6077;8.081001;-2.2056906;12937;8.017095;0.30283388;1541;6.901028633117676;0.8809557654214198;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/02nf2c;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/02nf2c;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02nf2c;6.2653527;-1.1463957;4048;7.8132486;0.18592662;5999;8.046791;5.9785333;5;3.720827341079712;0.9993327153281254;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/09yhzs;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/09yhzs;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/09yhzs;7.9796476;0.29204234;478;9.530572;1.0353119;584;9.311749;4.155743;26;7.125769853591919;0.9571193967264996;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0cqbc;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0cqbc;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0cqbc;4.6127486;-0.9520885;3958;8.429127;1.0373243;5989;12.656834;12.656834;1;3.2055585384368896;0.9999999984990963;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/074m2;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/074m2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/074m2;8.37905;-2.5995321;10024;9.486822;-2.2738762;14681;9.057173;3.2970932;421;3.467775821685791;0.9713913362610873;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/06wcbk7;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/06wcbk7;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06wcbk7;5.0577607;-1.5958301;2773;4.9133024;-0.9731813;3677;5.108375;4.8808227;3;3.446455478668213;0.9994553004658067;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0ws7;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0ws7;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0ws7;5.1611085;0.26864663;530;11.477379;0.5086927;559;9.61309;3.815017;67;11.1427001953125;0.8818687748360835;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0h1sz;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0h1sz;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0h1sz;2.5417018;-0.63768786;932;6.312425;0.36578885;739;9.632774;9.632774;1;3.3129501342773438;0.9999998721461859;0.9623138452830503
/m/02q3bb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0y_hb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/02rmfm;/m/0y_hb;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02rmfm;/m/02rmfm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0y_hb;5.5598717;-0.9781815;2466;9.404261;-1.2435749;5780;8.460944;2.1607242;360;7.007757663726807;0.937883709103893;0.9623138452830503
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0dzs0;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0dzs0;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/0dzs0;5.7277617;3.6631672;40;6.667394;2.3286693;13;10.456031;10.456031;1;3.3137917518615723;0.9999772877460598;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0crfwmx;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0crfwmx;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/0crfwmx;4.5786138;1.7601615;54;5.6714783;0.28169262;782;5.549626;3.975333;5;6.9772560596466064;0.9948538654531746;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/02p1pl6;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02p1pl6;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/02p1pl6;7.82412;0.3172691;810;5.144877;-0.7278225;13258;10.750281;10.750281;1;3.3029515743255615;0.9999999992190192;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/07r1_;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/07r1_;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/07r1_;8.997582;7.806943;10;12.957637;10.985941;10;13.4538555;13.4538555;1;7.1075439453125;0.9921861678574644;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05tjm3;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05tjm3;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/05tjm3;10.524532;1.38033;225;8.3976555;3.9506738;116;12.929451;12.929451;1;3.306812047958374;0.9999989134393005;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/03ktjq;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/03ktjq;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/03ktjq;7.1082997;4.545374;19;9.095132;5.0783324;48;8.919863;8.195178;5;7.472384691238403;0.915782964300149;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0q9zc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0q9zc;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/0q9zc;8.0964365;5.237129;42;11.820286;6.188536;56;11.547985;7.608096;35;10.603221893310547;0.3893798111082078;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/01t_z;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/01t_z;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/01t_z;6.3596153;1.545421;141;6.0554953;1.7866921;292;7.849056;7.849056;1;3.4147989749908447;0.999992042881403;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05kwx2;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05kwx2;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/05kwx2;8.219546;3.9871435;73;11.138497;4.034993;113;10.87955;7.1952696;35;7.136624336242676;0.6987549711234561;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/02w6bq;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02w6bq;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/02w6bq;5.0252976;3.3610075;29;6.139454;3.3516343;10;9.270166;9.270166;1;3.4179210662841797;0.9997318068154296;0.8990657829943665
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0dzs0;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0dzs0;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/0dzs0;5.7277617;3.6631672;40;6.667394;2.3286693;13;10.45373;10.45373;1;3.309339761734009;0.9999772354355563;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0crfwmx;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0crfwmx;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/0crfwmx;4.5786138;1.7601615;54;5.6714783;0.28169262;782;5.695965;4.1857805;5;6.966761589050293;0.9948596407120048;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/02p1pl6;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02p1pl6;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/02p1pl6;7.82412;0.3172691;810;5.144877;-0.7278225;13258;10.721879;10.721879;1;3.3007264137268066;0.9999999991965197;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/07r1_;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/07r1_;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/07r1_;8.997582;7.806943;10;12.957637;10.985941;10;13.461114;13.461114;1;7.104549169540405;0.9922382923630666;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05tjm3;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05tjm3;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/05tjm3;10.524532;1.38033;225;8.3976555;3.9506738;116;12.910947;12.910947;1;3.306342601776123;0.9999988931488581;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/03ktjq;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/03ktjq;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/03ktjq;7.1082997;4.545374;19;9.095132;5.0783324;48;9.016439;8.311395;5;7.46386194229126;0.9158762434701972;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0q9zc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0q9zc;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/0q9zc;8.0964365;5.237129;42;11.820286;6.188536;56;11.553129;7.6226225;35;10.613474130630493;0.3894203073896913;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/01t_z;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/01t_z;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/01t_z;6.3596153;1.545421;141;6.0554953;1.7866921;292;7.8299217;7.8299217;1;3.413357973098755;0.9999918895276522;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05kwx2;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05kwx2;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/05kwx2;8.219546;3.9871435;73;11.138497;4.034993;113;10.885911;7.1662545;35;7.143870115280151;0.6987448140203462;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/02w6bq;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02w6bq;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/02w6bq;5.0252976;3.3610075;29;6.139454;3.3516343;10;9.277538;9.277538;1;3.4136035442352295;0.9997337713955947;0.8990841086659487
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0dzs0;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0dzs0;/m/0dzs0;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;5.7277617;3.6631672;40;6.667394;2.3286693;13;10.361285;10.361285;1;3.3119444847106934;0.9999750313535997;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0crfwmx;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0crfwmx;/m/0crfwmx;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;4.5786138;1.7601615;54;5.6714783;0.28169262;782;5.62168;4.136102;4;6.970085620880127;0.9961371527277149;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/02p1pl6;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02p1pl6;/m/02p1pl6;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;7.82412;0.3172691;810;5.144877;-0.7278225;13258;10.72913;10.72913;1;3.309573173522949;0.9999999992023244;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/07r1_;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/07r1_;/m/07r1_;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;8.997582;7.806943;10;12.957637;10.985941;10;13.395496;13.354586;2;7.094539403915405;0.8914404843779872;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05tjm3;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05tjm3;/m/05tjm3;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;10.524532;1.38033;225;8.3976555;3.9506738;116;12.871913;12.871913;1;3.302147626876831;0.9999988490957314;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/03ktjq;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/03ktjq;/m/03ktjq;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;7.1082997;4.545374;19;9.095132;5.0783324;48;9.023804;8.267278;5;7.457655191421509;0.9158420029825186;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0q9zc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0q9zc;/m/0q9zc;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;8.0964365;5.237129;42;11.820286;6.188536;56;11.481884;7.620336;34;10.591593503952026;0.4072711000777781;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/01t_z;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/01t_z;/m/01t_z;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;6.3596153;1.545421;141;6.0554953;1.7866921;292;7.7309103;7.7309103;1;3.4043054580688477;0.9999910476051727;0.8917970635020639
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05kwx2;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05kwx2;/m/05kwx2;/award/award_winner/awards_won./award/award_honor/award;/m/026mg3;8.219546;3.9871435;73;11.138497;4.034993;113;10.890719;7.195566;34;7.113767385482788;0.7076046310813835;0.8917970635020639
